nu_notific;nome;sexo;data_nasc;idade;cpf;nome_mae
18545159;Rafaela Barros Cardoso;feminino;1953-03-22;69;127.329.326-63;Eurides Barros Cardoso
18546769;Tiago Costa Lima;masculino;1975-11-15;46;466.840.317-23;Simone Costa Lima
18547755;Danilo Castro Pereira;masculino;1990-10-09;31;796.516.949-55;Eleonora Castro Pereira
18550140;Vitoria Rodrigues Cavalcanti;feminino;1992-10-02;29;820.413.191-78;Emile Rodrigues Cavalcanti
18559757;Luis Martins Goncalves;masculino;1941-08-01;81;709.274.351-60;Jani da Anunciacao
18560629;André Lima Correia;masculino;1960-07-18;62;783.539.377-86;Brena Lima Correia
18561645;Felipe Araujo Fernandes;masculino;1988-09-22;33;525.065.580-71;Alice Araujo Fernandes
18565862;Arthur Rocha Goncalves;masculino;1966-11-08;55;110.673.409-20;Adna Rocha Goncalves
18567634;Gabriel Barros Alves;masculino;1981-11-25;40;898.109.284-24;Eduarda Barros Alves
18569957;Gabrielly Fernandes Pinto;feminino;1973-04-20;49;242.451.031-83;Veronica Fernandes Pinto
18570661;Julia Dias Sousa;feminino;1967-09-07;54;205.555.253-84;Celia Dias Sousa
18571934;Ryan Fernandes Lima;masculino;1954-11-19;67;841.439.733-67;Eleni Fernandes Lima
18572357;Gabrielly Fernandes Fernandes;feminino;1948-12-28;73;843.179.397-03;Valdenira Fernandes Fernandes
18574339;Marisa Santos Costa;feminino;1993-11-26;28;132.912.116-34;Elaine Santos Costa
18580731;Luan Goncalves Rodrigues;masculino;1980-10-20;41;419.503.614-38;Dilva Goncalves Rodrigues
18583238;Kauê Rocha Azevedo;masculino;2002-10-18;19;414.569.658-16;Luis Rocha Azevedo
18583870;Felipe Almeida Alves;masculino;1953-12-13;68;391.773.664-09;Pricila Almeida Alves
18587819;Letícia Cavalcanti Barbosa;feminino;1950-08-07;72;766.137.351-32;Leontina Cavalcanti Barbosa
18588583;Igor Oliveira Barbosa;masculino;1998-03-25;24;591.807.410-45;Rayana Oliveira Barbosa
18590310;Lara Almeida Martins;feminino;1966-11-01;55;376.229.011-30;Edilene Almeida Martins
18590487;Gabrielle Correia Pinto;feminino;2001-12-12;20;550.329.536-60;Erivania Correia Pinto
18592834;Gabriela Almeida Cardoso;feminino;1986-12-30;35;293.468.214-50;Nelza Aguiar
18593695;Júlia Dias Pereira;feminino;1983-08-09;39;785.696.882-61;Cauane Dias Pereira
18596369;Alex Lima Cunha;masculino;1977-04-29;45;269.084.743-48;Dirce Lima Cunha
18597064;Laura Santos Martins;feminino;1954-12-13;67;887.585.361-40;Wanessa Santos Martins
18599337;Gabrielly Silva Azevedo;feminino;1981-06-18;41;174.506.818-03;Kelly Silva Azevedo
18599540;Gustavo Pinto Fernandes;masculino;1986-04-15;36;528.163.702-91;Nicole de Almeida
18602159;Isabella Alves Sousa;feminino;1947-08-11;74;978.402.446-29;Anastacia Alves Sousa
18602773;Giovanna Alves Cavalcanti;feminino;2000-11-27;21;433.046.039-48;Nelsa Alves Cavalcanti
18605739;Leonardo Almeida Santos;masculino;1961-12-29;60;238.415.430-30;Cheila Lobato
18606603;Larissa Pereira Fernandes;feminino;1957-01-29;65;326.639.985-40;Nina Pereira Fernandes
18608708;Aline Costa Dias;feminino;1974-12-25;47;454.848.279-22;Anair Costa Dias
18610597;Caio Oliveira Dias;masculino;1956-10-08;65;191.885.591-90;Kamilly de Melo
18610929;Anna Dias Rocha;feminino;1981-03-30;41;880.184.381-02;Kesia Dias Rocha
18611205;Carla Oliveira Carvalho;feminino;1973-09-17;48;814.769.692-21;Dalvina Oliveira Carvalho
18617396;Vinicius Correia Souza;masculino;1994-10-15;27;440.773.264-43;Emiliana Correia Souza
18618201;Anna Carvalho Castro;feminino;1987-02-19;35;950.014.139-66;Rosilaine Carvalho Castro
18628238;Kauan Lima Barros;masculino;1937-10-21;84;145.724.542-64;Vicencia Lima Barros
18628442;Thaís Gomes Azevedo;feminino;2002-10-01;19;940.687.378-86;Rebecca Gomes Azevedo
18628743;Nicolash Souza Alves;masculino;1956-07-03;66;591.602.493-23;Cleci Souza Alves
18628895;Julia Dias Correia;feminino;1946-11-11;75;671.163.508-61;Rafaele Eleuterio
18631281;Carlos Correia Fernandes;masculino;1941-01-24;81;165.081.360-03;Ednalva Correia Fernandes
18634632;Lara Pinto Santos;feminino;1967-07-09;55;428.050.215-33;Geovanna Pinto Santos
18635244;Felipe Cavalcanti Pereira;masculino;1951-09-05;70;404.687.818-54;Eliude Cavalcanti Pereira
18635714;Raissa Correia Barros;feminino;1964-08-08;58;525.536.776-18;Paula Correia Barros
18636614;José Barros Pereira;masculino;1998-10-26;23;743.024.251-05;Cleane Barros Pereira
18639583;Gustavo Cunha Fernandes;masculino;1978-07-25;44;573.327.183-32;Vivia Cunha Fernandes
18640497;Fernanda Azevedo Goncalves;feminino;1951-08-01;71;621.831.095-72;Jucileia Azevedo Goncalves
18640573;Eduardo Ferreira Lima;masculino;1994-06-04;28;597.634.596-48;Edilza Ferreira Lima
18644034;Gabrielly Oliveira Rodrigues;feminino;1937-11-20;84;248.052.789-19;Maite Oliveira Rodrigues
18644521;Julieta Pinto Alves;feminino;1962-02-17;60;886.829.742-66;Clarice Pinto Alves
18645133;Emily Costa Melo;feminino;1937-06-13;85;175.305.600-42;Lucielma Costa Melo
18647480;Ryan Barbosa Correia;masculino;1994-03-01;28;282.312.974-05;Gilma Basilio
18648388;Arthur Azevedo Cavalcanti;masculino;1955-02-07;67;571.421.515-01;Michelle Alvim
18648654;Carla Cunha Goncalves;feminino;1982-11-16;39;296.097.587-11;Denize Cunha Goncalves
18649748;Kauan Martins Castro;masculino;1941-12-05;80;806.003.579-70;Lucileia Martins Castro
18652357;Mateus Almeida Rocha;masculino;1968-04-25;54;763.618.609-81;Gustavo Almeida Rocha
18652452;Thaís Carvalho Santos;feminino;1973-04-24;49;989.034.823-36;Talia Vilas
18652848;Eduarda Lima Alves;feminino;1951-04-04;71;561.553.827-94;Alair de Campos
18653742;Carla Dias Oliveira;feminino;1999-12-27;22;746.983.361-71;Cailane Dias Oliveira
18655044;Miguel Castro Barbosa;masculino;1980-01-17;42;857.583.775-382;Alcilene Castro Barbosa
18656140;Paulo Cunha Cavalcanti;masculino;1981-02-08;41;797.959.520-30;Sirley Cunha Cavalcanti
18656661;Ágatha Goncalves Araujo;feminino;1992-08-11;29;184.509.546-49;Ondina Goncalves Araujo
18657163;Júlio Cunha Souza;masculino;2003-07-31;19;864.025.007-39;Iria Beraldo
18658560;Kauan Almeida Goncalves;masculino;1990-11-05;31;146.750.913-26;Emanuelle Almeida Goncalves
18661076;Beatrice Alves Carvalho;feminino;1957-01-08;65;627.829.711-66;Rosangela Rossi
18661972;Raissa Almeida Cunha;feminino;2001-09-19;20;767.507.786-58;Glenda Almeida Cunha
18663422;Mariana Azevedo Souza;feminino;1962-11-24;59;599.375.657-82;Oneide Alcantara
18666149;Nicolas Dias Rodrigues;masculino;1956-12-09;65;170.269.146-26;Fabiola Anastacio
18666984;Kauã Dias Melo;masculino;1960-07-23;62;458.418.738-06;Perpetua Dias Melo
18666986;Alice Souza Santos;feminino;1944-08-29;77;343.940.570-27;Lucrecia Souza Santos
18670834;Felipe Ribeiro Gomes;masculino;1958-10-09;63;102.142.876-02;Lucila Seixas
18671377;Paulo Martins Carvalho;masculino;1991-06-27;31;674.049.142-99;Dora Martins Carvalho
18675723;Eduardo Pereira Fernandes;masculino;1978-03-25;44;977.367.380-41;Dariane Pereira Fernandes
18678462;Larissa Sousa Goncalves;feminino;1992-11-03;29;942.211.128-59;Zelina Sousa Goncalves
18679420;Guilherme Cardoso Azevedo;masculino;1950-03-08;72;556.396.452-37;Evania Cardoso Azevedo
18682535;Vitória Pinto Barros;feminino;1946-12-05;75;332.930.831-10;Nerci Pinto Barros
18682795;Marisa Barros Santos;feminino;1955-07-10;67;794.030.176-43;Elenir Barros Santos
18683291;Kaua Alves Gomes;masculino;1976-08-20;45;459.962.235-46;Thamiris Alves Gomes
18685978;Vinícius Lima Lima;masculino;1937-06-12;85;591.948.380-62;Dilce Lima Lima
18687064;Martim Rocha Cardoso;masculino;1970-02-05;52;206.405.536-30;Severina Rocha Cardoso
18688390;Alex Pereira Rodrigues;masculino;1986-04-23;36;721.920.868-57;Tarciana Santos da Silva
18693782;Marcos Ferreira Barros;masculino;1994-06-21;28;225.881.497-90;Josivania Ferreira Barros
18693821;Carolina Cunha Araujo;feminino;1957-04-22;65;525.767.839-02;Jessiane Cunha Araujo
18694101;Joao Araujo Martins;masculino;1990-11-26;31;880.710.554-33;Rosemari Araujo Martins
18694251;Guilherme Lima Araujo;masculino;1959-06-15;63;623.190.547-07;Leonidia Lima Araujo
18694329;Douglas Cavalcanti Araujo;masculino;1944-10-04;77;404.469.145-25;Elina Cavalcanti Araujo
18694959;Beatriz Rodrigues Azevedo;feminino;1978-04-13;44;403.433.415-06;Jussara Rodrigues Azevedo
18695258;Tomás Dias Goncalves;masculino;1991-11-14;30;654.958.002-14;Lucimeire Dias Goncalves
18696214;Camila Correia Fernandes;feminino;1989-07-09;33;878.413.943-90;Edneia Correia Fernandes
18697500;Tânia Sousa Barbosa;feminino;1946-05-11;76;764.409.207-23;Josilda Sousa Barbosa
18698367;Matilde Pinto Souza;feminino;1957-10-03;64;430.715.261-13;Constancia Barroso
18700002;Tiago Cunha Santos;masculino;1987-05-05;35;678.835.213-57;Luciana Cunha Santos
18702689;Kaua Ferreira Pereira;masculino;1967-12-14;54;977.625.916-21;Emilene Vieira
18704429;Nicolash Carvalho Alves;masculino;1949-03-02;73;858.046.915-54;Natiele Carvalho Alves
18704844;Daniel Barbosa Goncalves;masculino;1940-12-14;81;717.627.066-01;Glauce Barbosa Goncalves
18708450;Júlia Barros Ferreira;feminino;1955-09-01;66;838.477.931-79;Gabriel Barros Ferreira
18708674;Lara Rodrigues Rodrigues;feminino;2003-06-02;19;268.969.402-63;Dionisia Schmitt
18710117;Daniel Correia Fernandes;masculino;1950-11-09;71;230.729.329-99;Eni Malta
18719118;Yasmin Fernandes Rodrigues;feminino;1976-12-02;45;724.747.029-11;Larrissa Fernandes Rodrigues
18719835;Vitór Carvalho Gomes;masculino;1995-04-01;27;459.476.428-24;Riana Carvalho Gomes
18719859;Kaua Oliveira Gomes;masculino;1948-06-23;74;977.470.014-79;Cleidiane Oliveira Gomes
18720688;Laura Goncalves Costa;feminino;1972-04-15;50;963.525.038-02;Angela Abadia
18722908;Breno Dias Gomes;masculino;1982-07-19;40;716.954.227-75;Lisete Dias Gomes
18725346;Pedro Ribeiro Ribeiro;masculino;1999-06-03;23;197.940.741-01;Eveline Ribeiro Ribeiro
18725369;Nicolas Azevedo Correia;masculino;1955-05-10;67;348.602.489-29;Gleide Azevedo Correia
18726802;Danilo Gomes Araujo;masculino;1999-11-18;22;595.696.964-43;Diene Leandro
18727276;Erick Santos Barros;masculino;1979-07-08;43;829.583.454-16;Ilana Santos Barros
18733009;Erick Silva Ferreira;masculino;1996-04-01;26;722.631.687-02;Josane Silva Ferreira
18733448;Clara Souza Pereira;feminino;1993-08-29;28;113.043.213-04;Silvane Souza Pereira
18739524;Giovanna Barbosa Almeida;feminino;1943-08-25;78;649.047.271-69;Helena Barbosa Almeida
18741331;Kauan Lima Oliveira;masculino;1972-03-30;50;963.408.477-06;Rosario Patrocinio
18741657;Fábio Carvalho Castro;masculino;1988-10-12;33;377.881.834-15;Lauriane Carvalho Castro
18745613;Joao Araujo Cavalcanti;masculino;1968-07-24;54;438.918.812-74;Edlaine Araujo Cavalcanti
18749541;Alex Souza Correia;masculino;1987-06-30;35;699.926.285-37;Francine Alves de Lima
18749578;Kauê Araujo Correia;masculino;1950-01-10;72;243.703.105-71;Caroline Porto
18749908;Gabrielly Souza Santos;feminino;1963-04-14;59;379.285.946-76;Nayane Souza Santos
18751221;Marisa Goncalves Rodrigues;feminino;1997-11-16;24;229.569.879-09;Aracy Goncalves Rodrigues
18752681;Thiago Barros Dias;masculino;1966-02-09;56;587.936.805-03;Francica Medeiros
18753491;Vitória Almeida Barbosa;feminino;1999-01-02;23;462.318.913-99;Rana Almeida Barbosa
18756004;Matheus Carvalho Lima;masculino;1995-11-21;26;394.834.831-66;Josimeire Carvalho Lima
18759330;Letícia Silva Silva;feminino;1980-07-14;42;818.388.743-05;Mari Silva Silva
18759711;Vitór Dias Pereira;masculino;1955-11-18;66;527.044.360-02;Sandra Honorato
18759910;Ryan Santos Ferreira;masculino;1971-10-02;50;725.729.889-09;Dara Santos Ferreira
18761091;Matheus Sousa Azevedo;masculino;1966-04-20;56;243.188.083-43;Marieli Sousa Azevedo
18761208;Vitória Barbosa Santos;feminino;1953-08-16;68;501.292.093-76;Laiane Alonso
18762496;Vitor Correia Cavalcanti;masculino;1952-08-23;69;550.046.960-63;Luciene Correia Cavalcanti
18762715;Isabelle Carvalho Cavalcanti;feminino;1978-08-06;44;472.549.808-44;Francieli Cerqueira
18765508;Isabela Ribeiro Fernandes;feminino;1969-08-10;52;648.668.690-11;Elenice Bonfim
18766041;Yasmin Almeida Sousa;feminino;1998-02-18;24;653.588.839-83;Thaynara Almeida Sousa
18766367;Renan Costa Melo;masculino;1966-06-10;56;779.847.458-70;Otilia Costa Melo
18767393;Lavinia Sousa Cardoso;feminino;1960-01-03;62;265.087.528-39;Elba Sousa Cardoso
18770341;Rafael Cunha Almeida;masculino;2001-02-08;21;520.933.950-53;Lisandra Henrique Alves
18770893;Vitor Sousa Silva;masculino;1940-12-24;81;219.282.586-20;Cacilda Sousa Silva
18773690;Marina Ferreira Cunha;feminino;1970-05-03;52;580.347.050-39;Cicera Ferreira Cunha
18778903;Daniel Pinto Pinto;masculino;1995-10-12;26;623.533.218-10;Franciele Pinto Pinto
18780604;Sophia Araujo Goncalves;feminino;1968-09-15;53;562.360.703-93;Diva Araujo Goncalves
18781615;Livia Ribeiro Oliveira;feminino;1987-12-07;34;278.253.776-80;Paula Holanda
18781929;Ágatha Lima Barros;feminino;1949-01-08;73;640.100.006-60;Eloise Lima Barros
18784110;Gabrielle Melo Silva;feminino;1968-01-14;54;364.722.217-82;Abigail Melo Silva
18784362;Marisa Gomes Gomes;feminino;1960-12-14;61;837.791.190-64;Marinalva Gomes Gomes
18784747;Davi Barros Cardoso;masculino;1968-08-16;53;963.556.023-05;Ivone Barros Cardoso
18786929;Maria Melo Araujo;feminino;1969-05-01;53;807.301.790-36;Anelita Melo Araujo
18788363;Leonor Dias Cavalcanti;feminino;2000-10-08;21;152.345.216-13;Gesica Dias Cavalcanti
18789217;Laura Oliveira Cavalcanti;feminino;1994-04-12;28;377.744.814-19;Magda Piedade
18790484;Vitor Azevedo Silva;masculino;1938-09-10;83;973.221.787-04;Emely Azevedo Silva
18791112;Matilde Araujo Dias;feminino;1941-02-09;81;782.860.124-70;Noemi Araujo Dias
18793013;Bianca Goncalves Fernandes;feminino;1975-03-27;47;519.452.157-04;Luziana Goncalves Fernandes
18793095;Renan Rodrigues Cunha;masculino;1968-05-19;54;777.968.474-16;Macia Rodrigues Cunha
18793663;Fábio Goncalves Lima;masculino;1996-08-11;25;336.440.642-10;Raine Goncalves Lima
18801186;Carlos Santos Carvalho;masculino;1972-08-10;49;854.681.023-07;Talia Santos Carvalho
18801675;Evelyn Barros Ferreira;feminino;1977-12-06;44;242.395.354-25;Natalicia Barros Ferreira
18803513;Evelyn Pinto Lima;feminino;1979-04-17;43;600.428.913-29;Otacilia David
18806222;Matheus Ferreira Dias;masculino;1947-04-06;75;358.556.968-47;Mirele Ferreira Dias
18806242;Alice Ferreira Ribeiro;feminino;1937-11-24;84;154.828.071-26;Sabrina Ferreira Ribeiro
18809739;Luiz Carvalho Barbosa;masculino;1976-08-14;45;825.804.495-82;Claudilene Carvalho Barbosa
18810573;Livia Almeida Barros;feminino;1937-07-06;85;243.366.102-15;Aurora Almeida Barros
18812688;Luis Pereira Carvalho;masculino;1981-01-20;41;613.928.528-38;Clarinda Pereira Carvalho
18815582;Bruna Pereira Cavalcanti;feminino;1956-09-29;65;821.640.776-95;Ondina Pereira Cavalcanti
18825294;Vitor Rocha Almeida;masculino;1960-12-10;61;539.282.634-20;Niedja Rocha Almeida
18826612;Ágatha Alves Fernandes;feminino;1994-02-12;28;922.609.050-56;Caren Marcelino
18827802;Sarah Santos Fernandes;feminino;1959-03-03;63;790.076.573-56;Irene Santos Fernandes
18828347;Mariana Cavalcanti Rocha;feminino;2000-12-03;21;778.761.514-18;Marciele Cavalcanti Rocha
18828960;Emily Martins Correia;feminino;1959-08-19;62;811.980.911-42;Iasmin Nolasco
18832098;Julia Sousa Ferreira;feminino;1977-10-17;44;191.041.180-90;Antonieta Sousa Ferreira
18838199;Sophia Melo Rodrigues;feminino;1938-02-19;84;168.659.529-87;Judith Melo Rodrigues
18842508;Pedro Cunha Pereira;masculino;1955-11-14;66;924.265.960-66;Laysa Cunha Pereira
18844803;Emily Araujo Cunha;feminino;1971-03-26;51;656.595.351-19;Caline Araujo Cunha
18844960;Felipe Azevedo Pinto;masculino;1961-03-24;61;574.096.228-57;Marineuza Azevedo Pinto
18845777;Julia Alves Cunha;feminino;1988-04-21;34;919.645.151-30;Jhenifer Alves Cunha
18845917;Gabriel Sousa Almeida;masculino;1991-09-18;30;197.815.260-41;Auxiliadora Sousa Almeida
18846978;Ágatha Martins Pinto;feminino;1941-03-29;81;920.077.887-99;Adriana Martins Pinto
18847904;Arthur Almeida Carvalho;masculino;1955-09-23;66;331.684.338-88;Nelsa Teodoro
18849798;Thaís Goncalves Cunha;feminino;1976-04-10;46;490.162.471-73;Ilse Goncalves Cunha
18850616;Douglas Barbosa Azevedo;masculino;1943-03-06;79;405.366.642-26;Oscarina Barbosa Azevedo
18850765;Matheus Silva Silva;masculino;1986-06-18;36;215.147.638-34;Teresa Silva Silva
18853143;Tomás Sousa Oliveira;masculino;1940-09-22;81;218.153.191-94;Isabel Macena
18854975;Giovana Melo Alves;feminino;1962-12-20;59;322.693.312-49;Josilene Melo Alves
18858361;Ana Castro Castro;feminino;1946-07-08;76;782.401.781-89;Giulia Castro Castro
18860958;Sofia Costa Azevedo;feminino;1978-12-02;43;231.231.648-02;Neuma Costa Azevedo
18870558;Bianca Souza Souza;feminino;1943-03-17;79;944.736.227-38;Marilaine Souza Souza
18870835;Leonor Fernandes Fernandes;feminino;1972-09-05;49;279.818.246-80;Georgia Fernandes Fernandes
18873263;Evelyn Alves Azevedo;feminino;1947-11-18;74;531.225.778-87;Lucicleide Francisco
18874381;Yasmin Gomes Oliveira;feminino;1989-06-18;33;691.092.958-60;Darlene Gomes Oliveira
18876367;Joao Oliveira Almeida;masculino;1980-12-04;41;192.760.852-03;Crislaine Vilhena
18876386;Maria Pinto Carvalho;feminino;1980-12-11;41;477.700.219-52;Isabella Pinto Carvalho
18878152;Tânia Cavalcanti Gomes;feminino;1965-12-01;56;118.804.463-08;Raiana Cavalcanti Gomes
18878198;Sophia Almeida Santos;feminino;1998-02-10;24;441.525.101-37;Evelim Taveira
18878373;Marina Rodrigues Pereira;feminino;1968-05-08;54;861.500.532-02;Camille Rodrigues Pereira
18879808;Joao Araujo Souza;masculino;1973-08-12;48;670.768.302-05;Raysa Araujo Souza
18881864;Manuela Fernandes Melo;feminino;1994-03-24;28;890.332.066-25;Ereni Fernandes Melo
18883256;Igor Pinto Sousa;masculino;1979-12-26;42;831.792.777-69;Dayana Pinto Sousa
18884673;Davi Fernandes Silva;masculino;1954-04-15;68;918.630.152-72;Clarice Fernandes Silva
18886523;Alice Barros Fernandes;feminino;1959-11-05;62;701.917.683-67;Neila Barros Fernandes
18886618;Thiago Souza Cavalcanti;masculino;1957-02-20;65;514.871.095-04;Graca Souza Cavalcanti
18893235;Miguel Oliveira Goncalves;masculino;1981-10-05;40;409.520.107-04;Hellen Oliveira Goncalves
18899599;Amanda Azevedo Dias;feminino;1939-08-28;82;180.597.585-43;Roseana Marcolino
18902570;Raissa Cunha Carvalho;feminino;1953-12-18;68;333.005.495-66;Carlinda Gonzalez
18904852;Laura Correia Correia;feminino;1964-09-15;57;757.591.079-41;Valderez Correia Correia
18911574;Vinícius Cavalcanti Rodrigues;masculino;2000-01-17;22;631.742.175-71;Enilda Cavalcanti Rodrigues
18915238;Giovanna Fernandes Almeida;feminino;1966-10-09;55;447.313.251-02;Sidneia Fernandes Almeida
18918069;Leila Cavalcanti Santos;feminino;1992-08-02;30;759.464.528-60;Edineide Cavalcanti Santos
18919154;Tomás Rodrigues Gomes;masculino;2003-01-30;19;792.711.768-80;Jeni Rodrigues Gomes
18923329;Bruna Martins Melo;feminino;1987-10-22;34;308.195.773-75;Milene Martins Melo
18924136;Marisa Martins Fernandes;feminino;1975-02-08;47;442.215.043-07;Francica Martins Fernandes
18924669;Matheus Pinto Gomes;masculino;1940-03-06;82;460.532.690-18;Lediane Manhaes
18925186;Bruna Alves Pinto;feminino;1959-12-05;62;264.426.330-12;Anisia Alves Pinto
18932713;Beatriz Correia Martins;feminino;1954-10-13;67;216.553.010-55;Cauane Correia Martins
18933925;Rafael Martins Cavalcanti;masculino;1977-04-11;45;901.802.532-12;Christiane Martins Cavalcanti
18934862;José Almeida Pereira;masculino;1939-09-28;82;958.113.063-26;Orlanda de Mattos
18937521;Vinícius Martins Lima;masculino;1944-01-20;78;790.318.169-65;Thais Martins Lima
18937691;Yasmin Oliveira Carvalho;feminino;1941-09-20;80;170.866.833-02;Mainara Anacleto
18939439;Fernanda Almeida Melo;feminino;2002-08-10;19;231.229.384-64;Luara Almeida Melo
18940896;Ryan Cardoso Rocha;masculino;1938-08-02;84;528.520.985-47;Evellyn Cardoso Rocha
18943169;Kauê Barbosa Carvalho;masculino;1984-10-29;37;422.277.397-20;Zildete Barbosa Carvalho
18943379;Nicolash Alves Carvalho;masculino;1995-11-08;26;887.792.842-56;Edinete Alves Carvalho
18945019;Giovana Rodrigues Cunha;feminino;1939-07-15;83;907.496.579-28;Erli Rodrigues Cunha
18947544;Bruna Carvalho Rocha;feminino;1979-10-01;42;671.686.801-10;Katiele Carvalho Rocha
18948248;Cauã Martins Pereira;masculino;1954-05-28;68;170.594.296-20;Clemilda Martins Pereira
18950839;Yasmin Ribeiro Souza;feminino;1964-12-08;57;528.332.215-76;Valmira Ribeiro Souza
18951285;Vinicius Oliveira Cunha;masculino;1940-07-04;82;957.070.735-66;Iandra Oliveira Cunha
18951663;Estevan Souza Cunha;masculino;1997-08-20;24;188.946.044-38;Leia Domingos
